award_fact_id,winner_artist_id,winner_track_id,grammy_event_id
1133,,7mULdwxJbL0Pl7yvrACd2X,877
1134,,6Qd7XC9csaFz3dogXXhrVM,886
1135,,6dlm646rPHBCBkhmvWaow7,886
1136,,6y7er7A5eYlJMALDxMNfgH,886
1137,,296nXCOv97WJNRWzIBQnoj,893
1138,,6CLLUjyPoBttw36tzpGhJJ,893
1139,,6RyAT06uxBnFt4tHNOk8Tp,893
1140,,7AalBKBoLDR4UmRYRJpdbj,893
1141,,2gDu2SBfDxy3s7eElrPs6Q,909
1142,,3qvZd8kTdUu3XJvLSJY5wn,911
1143,,4CgPuVBwWT8ZGDaQi566St,911
1144,,6obKfbBp4fdgUMppwgg837,911
1145,,2ykXJ9QVwx9Li8nsW0h6b2,933
1146,,3XZAvh2NCDQYHgJei35VQ1,933
1147,,0jp8whu8DYgYMupBJkVvNP,942
1148,,0Z5ok0QLLttAKsujOZYOXf,965
1149,,4YoGMmUJJ9dZpQ2CLOmPl2,965
1150,,6wZI4mdT8JwXgkGURnBQiq,966
1151,,0oixvwgoGm4wV8go7pK2zJ,975
1152,,0xSqHQ5wv80hNkpU50vPc7,975
1153,,1eV81a6H4xDdpi8r2C4tQT,975
1154,,1s1G7P7dp7M5v8Jo4ZikMT,975
1155,,2arir9Fflyqh00LWlOxaym,975
1156,,2mFea4DOhY3iShay4BQ0se,975
1157,,3DEOsCKFcseZtobrpOH2J7,975
1158,,3QMAcZ4WHnBXymXRzvbSht,975
1159,,3SktMqZmo3M9zbB7oKMIF7,975
1160,,3wBzbRG2OnmKl9jYyR6umu,975
1161,,4oa14QBfWRDfJy2agySy0L,975
1162,,5DhcUBjJbFk2crXo2CgiKO,975
1163,,5qCpcgqwL1Hum85sAQz3W7,975
1164,,5tcZPB2Cyj3FdB5nQW2Gog,975
1165,,7elWHQx6ONpP4sENVU5c97,975
1166,,2u3RwIsOM8mc8g3w5CVeR6,976
1167,,1xe8rWI6ZToSgKdZ0HMNrO,987
1168,,1OAafkUy9nIhbFY4SDWRxH,990
1169,,6Ny6eqPrLnYbSjrOyqLVAD,990
1170,,7MvUTgehqKITlwxPTNfPuU,990
1171,,22UDw8rSfLbUsaAGTXQ4Z8,993
1172,,3fGpNiwYr981n72YY4DZvB,993
1173,,0AKy9Gcrl0g3cQynsvlBM6,998
1174,,0TdWVbcerMAcvljXrl9gpG,998
1175,,0Uon5NsSAkBDx69XYOaQ5P,998
1176,,0aplNhTaXCy9z1mz0QGXfV,998
1177,,0umeqMZWcRshOw5w2E73h8,998
1178,,1TdHueeRrDSNQd7xiK7UUC,998
1179,,1fTAs4YpBA7R21i0iB4j54,998
1180,,1fqGZ9iSWj05tlwFQhN9X0,998
1181,,1xqkbi0rZNNcbGv8r6kK8p,998
1182,,322MlqfR6pPebiDEbLABSD,998
1183,,3tP6QKbXvtrxiDI7QwKyUf,998
1184,,4HGq8ZzrPOtXxNEXN4XGFu,998
1185,,4Xn89qH8uKOumgvAGSvY3U,998
1186,,5JRcDiHOMtl30Bhm8glskp,998
1187,,5NtishSRrPOOySdQ1fAgl1,998
1188,,5QHRON3xuXFOWlXeZU4oVF,998
1189,,60RuroekTM1lWgFp2VIzdm,998
1190,,6GUq9y0Iy5QrAuPYxTrFp2,998
1191,,6rfDtM5aHbsaLGAUxfIgpN,998
1192,,6uBhi9gBXWjanegOb2Phh0,998
1193,,6zYsGB0XlAAsHIm7uSgt0J,998
1194,,78vpAeb6a3bD03scfv71Z8,998
1195,,0AKy9Gcrl0g3cQynsvlBM6,1001
1196,,0TdWVbcerMAcvljXrl9gpG,1001
1197,,0Uon5NsSAkBDx69XYOaQ5P,1001
1198,,0aplNhTaXCy9z1mz0QGXfV,1001
1199,,0umeqMZWcRshOw5w2E73h8,1001
1200,,1TdHueeRrDSNQd7xiK7UUC,1001
1201,,1fTAs4YpBA7R21i0iB4j54,1001
1202,,1fqGZ9iSWj05tlwFQhN9X0,1001
1203,,1xqkbi0rZNNcbGv8r6kK8p,1001
1204,,322MlqfR6pPebiDEbLABSD,1001
1205,,3tP6QKbXvtrxiDI7QwKyUf,1001
1206,,4HGq8ZzrPOtXxNEXN4XGFu,1001
1207,,4Xn89qH8uKOumgvAGSvY3U,1001
1208,,5JRcDiHOMtl30Bhm8glskp,1001
1209,,5NtishSRrPOOySdQ1fAgl1,1001
1210,,5QHRON3xuXFOWlXeZU4oVF,1001
1211,,60RuroekTM1lWgFp2VIzdm,1001
1212,,6GUq9y0Iy5QrAuPYxTrFp2,1001
1213,,6rfDtM5aHbsaLGAUxfIgpN,1001
1214,,6uBhi9gBXWjanegOb2Phh0,1001
1215,,6zYsGB0XlAAsHIm7uSgt0J,1001
1216,,78vpAeb6a3bD03scfv71Z8,1001
1217,,0tGoMQqkRaXRNDQthAtxZD,1011
1218,,2YPzIIHkWLxxFoFAu3DAkL,1011
1219,,3mud2NvQpaJ1CnKLD2480P,1011
1220,,5kq4cOYBKq6WKyooOwCJzo,1011
1221,,6mdFbyuyUxGn0knrqBYEWD,1011
1222,,7b3BUvjQ60OPEBhMckyeTh,1011
1223,,1gn1jSK8io8C5kK7l0lmEN,1019
1224,,420JGkyLfLUZcgBHKiIK9v,1019
1225,,7oMr1IBlYwnb1jZh6of8kN,1041
1226,,5txH6topQylTHnb4lZMdQ1,1069
1227,,1L5tZi0izXsi5Kk5OJf4W0,1071
1228,,3N4DI1vuTSX1tz7fa2NQZw,1071
1229,,1L5tZi0izXsi5Kk5OJf4W0,1073
1230,,3N4DI1vuTSX1tz7fa2NQZw,1073
1231,,1L5tZi0izXsi5Kk5OJf4W0,1075
1232,,3N4DI1vuTSX1tz7fa2NQZw,1075
1233,,30FURVTCpbKyykjSEQzGkH,1081
1234,,3ElRruui1pSlpqr5mLTn4y,1081
1235,,3FAclTFfvUuQYnEsptbK8w,1081
1236,,0Juciz8gOjrO89qw5KwQV5,1084
1237,,2LMq1O0NiqGhPOlXo3McYQ,1086
1238,,7x8dCjCr0x6x2lXKujYD34,1087
1239,,2LMq1O0NiqGhPOlXo3McYQ,1092
1240,,6IwKcFdiRQZOWeYNhUiWIv,1093
1241,,6IwKcFdiRQZOWeYNhUiWIv,1098
1242,,3bGkwS3yA5U6WCZxlBczkq,1100
1243,,4et8IPRZc7pY3tND8NjSGy,1100
1244,,6nmukSDAmw3XtbGKGD8056,1100
1245,,7jeHHHootVcx30NN8GTAUX,1100
1246,,0VeoSHlgashtg5JYPJjl15,1101
1247,,0ilYc7Zx4qAoTxjJAJOGAy,1101
1248,,39kRrigwHt5zPjzUPquUZp,1101
1249,,3CrsuTJomWZmeXIvKhV45l,1101
1250,,4TeLaDmBpXnXtzvlY353yD,1101
1251,,571eGmDntJ9yaDXJvLzeLQ,1101
1252,,0bkcr8UFZ9MdEeJYnpCH6S,1102
1253,,6cEnw857u8QoKNXvphv8W4,1103
1254,,7pQJ4WRgIFCIHgrfRwwBSD,1103
1255,,07WYO7Aayv3woZrmGeXbwT,1104
1256,,07c61lMwYKYywHlpQ3n14P,1104
1257,,0XbOtovmj38QDIZFCaJ3KB,1104
1258,,1rgoyjAJ9LKTmg9id1KTDf,1104
1259,,2cCmvbLleZaXRUinMmRaoY,1104
1260,,2dz2ynnOWIWA4V1orUtwIu,1104
1261,,3YcFHqSpQLGawYKTIhA3H1,1104
1262,,4EWfkpTArMEGK6x1d3MajU,1104
1263,,4FqwB59uy3uBxjCnzrTcxk,1104
1264,,5sJiLlgQKBL81QCTOkoLB5,1104
1265,,6OtCIsQZ64Vs1EbzztvAv4,1104
1266,,6iqo0fuep9lT3SKLATVDdp,1104
1267,,7ujY3rsQDYlkyhAu4OhE3V,1104
1268,,5Anisqmfjm2CbWm7BMv6Vk,1105
1269,,0ZUo4YjG4saFnEJhdWp9Bt,1106
1270,,5kedtQp5DHelZuobA5ufwy,1108
1271,,6wmAHw1szh5RCKSRjiXhPe,1108
1272,,6CZ9Kca2A2fOjaR3uCTVCl,1109
1273,,6UXAHCV9ClJgBlJifl4FRK,1109
1274,,0ZUo4YjG4saFnEJhdWp9Bt,1111
1275,,1EZYmas3jh7aUKqCF9EI5A,1112
1276,,1Jn67dBop9m1of7NrYzmm6,1112
1277,,2kN05N1AQQplsgFweFAqYb,1112
1278,,30bCMGeGc2pR4kmJFaqPMu,1112
1279,,3Ozu8P9g9rZUDiKGG5ZUmx,1112
1280,,3TvjBWbxOJSxi3qXk1zWQb,1112
1281,,3urkfnML0dfP4UIO9SBSUN,1112
1282,,5DWhp2mGKWtxVk7Z2md8jg,1112
1283,,5I75piAbJshLXw4t2Up8zK,1117
1284,,6ZNaz3V9bZ7MjDlvPomYRB,1128
1285,,1gE5lR5x2t3PcRMm5XNkM0,1143
1286,,0W4NhJhcqKCqEP2GIpDCDq,1152
1287,,0iHvpSHYsp4tSrYlvgEh7l,1152
1288,,0raxNoaM7QY6wEDB6inxIB,1152
1289,,1bLXL3MPkzfdrK6NC0u0N3,1152
1290,,2NiRVgM1SIqilCMRdLea8l,1152
1291,,3GoiG5kOIEF1fZxj0Cc6h7,1152
1292,,3mDvi0k4LuCA7ViLf3Qb3O,1152
1293,,3njNpG8iIjtSnFrnzkLfH4,1152
1294,,4MVJvkKhoeLPH3BcssmVpC,1152
1295,,4Tni0eZOEBwZ7Dd1Q4izKL,1152
1296,,4YFrH7oE7c35mJX3kAQbWb,1152
1297,,4eGAu3y6FULGfM8nlgQWop,1152
1298,,5D8kHGzGs3UXCipHyxZplO,1152
1299,,5L3VoLOjwPv7hPknnmYaeT,1152
1300,,5y2cZBC8Mq4TQp2I6Vo0ne,1152
1301,,6heynKdZXxOPe4sC6xOpQo,1152
1302,,7cZlFUJO4BjedIErzdP6iq,1152
1303,,0W4NhJhcqKCqEP2GIpDCDq,1165
1304,,0iHvpSHYsp4tSrYlvgEh7l,1165
1305,,0raxNoaM7QY6wEDB6inxIB,1165
1306,,1bLXL3MPkzfdrK6NC0u0N3,1165
1307,,2NiRVgM1SIqilCMRdLea8l,1165
1308,,3GoiG5kOIEF1fZxj0Cc6h7,1165
1309,,3mDvi0k4LuCA7ViLf3Qb3O,1165
1310,,3njNpG8iIjtSnFrnzkLfH4,1165
1311,,4MVJvkKhoeLPH3BcssmVpC,1165
1312,,4Tni0eZOEBwZ7Dd1Q4izKL,1165
1313,,4YFrH7oE7c35mJX3kAQbWb,1165
1314,,4eGAu3y6FULGfM8nlgQWop,1165
1315,,5D8kHGzGs3UXCipHyxZplO,1165
1316,,5L3VoLOjwPv7hPknnmYaeT,1165
1317,,5y2cZBC8Mq4TQp2I6Vo0ne,1165
1318,,6heynKdZXxOPe4sC6xOpQo,1165
1319,,7cZlFUJO4BjedIErzdP6iq,1165
1320,,0FkcmHJOsWE80rlpzfT0Pq,1179
1321,,5imShWWzwqfAJ9gXFpGAQh,1186
1322,,1GCxIjVR5mYOXU0lpY7YZw,1187
1323,,1rQ6RruR3K2lcAMmN0Kuyb,1187
1324,,3BbD2sqk7P7Rc9V0KF9o4s,1187
1325,,3uc0n09OB7e2CNXBvrSUAG,1191
1326,,10Nmj3JCNoMeBQ87uw5j8k,1196
1327,,2mIla23uhGqqkdNtzqIg3r,1197
1328,,2pcwmk8c1pTYwX0COSVX52,1197
1329,,3AUW4YqukPw4YfBV1ZkkNe,1197
1330,,3CkjLJYnnyOtGk4Jx4iYS4,1197
1331,,5SaUkLu1jwrpDjN05blpFV,1197
1332,,5v8Fxy6Zw8gOzi802lpDOt,1197
1333,,6Uj1ctrBOjOas8xZXGqKk4,1197
1334,,10Nmj3JCNoMeBQ87uw5j8k,1200
1335,,09wrW4mdaoBrOFY6KSR94h,1204
1336,,10P1Cy36hugYDFTZPCE9Bk,1204
1337,,1HXy5I3HTWq8OvxCn0z7G7,1204
1338,,1T575AhHueYinKSDflEsGK,1204
1339,,1YF2iUHdWnbO3MWI7z5aQf,1204
1340,,1lFHaHvZeLf6XrOqX6iLlS,1204
1341,,2EKxmYmUdAVXlaHCnnW13o,1204
1342,,2dEgwtRjYl6TJkIwjRwn6z,1204
1343,,374kqY6VFcdZYtN9FCxJxG,1204
1344,,3XcV8CIZVzH2b5hiche9d6,1204
1345,,3m4Hf0cD3BCKCT9PD0QAxO,1204
1346,,3moGFWSHotNepfDtuonGyG,1204
1347,,3v5cS4gKxpJqxUu4wz3DvG,1204
1348,,4E2sMWXzxK3uYJerGbeUfp,1204
1349,,4Srslh9EEeiJupAPAVGuMx,1204
1350,,4ejQlM2w2X2AJqWYcMyNVm,1204
1351,,51mkxlKoGL1bAj8uR2gE7d,1204
1352,,5M5IB1cNzJqbWFEUK4a1MD,1204
1353,,5nnfso5MO99iNnxvNBR5Bs,1204
1354,,6ECA4muVp3hMB6jSYQNohb,1204
1355,,6p8uRRGziFLcA3QDvWxEPM,1204
1356,,6w2q9iV3oJAjcN8cPKNT4a,1204
1357,,6zyDXm2DMaWbxguJpWqudR,1204
1358,,7Ewz6bJ97vUqk5HdkvguFQ,1204
1359,,7kt1SqYH3VbBXv6OCwZdQY,1204
1360,,0eG50gK4BJqPRyHAWSZbq9,1207
1361,,10tdqQKFhddpkjzxllTVRj,1207
1362,,1vxw6aYJls2oq3gW0DujAo,1207
1363,,2K31HIB2xqiFz2nlqiz9o2,1207
1364,,2zpW5rbFlaURNzeO8Mrm0e,1207
1365,,3dSufNX8zV2Dz6vmxcQW2w,1207
1366,,3h0tEwAyOCQDa4X8NEcy0Q,1207
1367,,5nihLVpUd4birzwDlSp1Ph,1207
1368,,5ygXl5iJI59xBS22IEvzVY,1207
1369,,6Vz7vzOpCwKeSQlfViibuY,1207
1370,,6WaXjTLHn4FWg0AMXvcYtb,1207
1371,,6yvANotr5Vy1D1vxLsjZzC,1207
1372,,74irxdVWstNlEQjsvArITq,1207
1373,,7LrlwTbFCZQnPPzwOwgTNn,1207
1374,,1OeB8eBYX6m4yU1l3iwlvh,1213
1375,,5Vi0u7cGTcPrXk6ZOoppnp,1213
1376,,5cmUebR8MQ1BSBxz2U58RV,1213
1377,,6TRljMcCdetlogDSmEsLU9,1213
1378,,7lXNPHS4EqOvBfzwcA3ZcK,1213
1379,,0Q3SGTVOUX2OnKoFf9nBJg,1217
1380,,0qpkkotJY99wDV5jBGdDMn,1217
1381,,7cptHgjGLjt1skDmCLhCwW,1220
1382,,1QzGOisZyBYdpfHKXk9zLu,1231
1383,,6GL0fX7lcTWiWqdCocOLk7,1231
1384,,6aM1dvHvOjUSNbWsp3zLdJ,1231
1385,,17m6ziTxbgxdTT3oxfUY9Q,1233
1386,,1TC8OQnGkzTgRxBHxNklNr,1233
1387,,0YAMQSmHk6BSUGTYpaoqTJ,1234
1388,,0wUPzaXNkrDIT5zb5FL3r0,1237
1389,,1PAgmT6YqGhd6zT9kN9gIo,1237
1390,,1TbtdFSGDB7tREDarNlUne,1237
1391,,1bc1ykb05EfBvnzjOmqvmi,1237
1392,,29p6UW08MXzwj9thWBW3uF,1237
1393,,4CbKVDZkYKdv69I4bCaKUq,1237
1394,,4fvKqLGqlsj7giLICaxTXl,1238
1395,,15pTnpGyI2zQ9JiwhImMRb,1246
1396,,6KMgecbnpK9teQicjeWrmI,1246
1397,,6fRSFgVZwxq2d3nQReWFDk,1246
1398,,4S0kVqg2nPcVta5sfwbEtu,1252
1399,,4wJbCmB4ldmHdE17RnWFwa,1252
1400,,5of3PSyg5wOnMjEXxISjqK,1252
1401,,7jrfqHvcRvJluOlCGJU54G,1252
1402,,0xDVPc5W2jYqO6p9NisCI4,1260
1403,,3pbSo0j9RmC6hBmqsC3kmH,1289
1404,,5GorCbAP4aL0EJ16frG2hd,1289
1405,,5XfNHn4xs084rmy8Tzz1cz,1289
1406,,0Yfpc5zHc9pElVCQ1bPlF4,1295
1407,,1mh5s6XJ3RLJBRPErACsHW,1295
1408,,0d28khcov6AiegSCpG5TuT,1296
1409,,4bz7uB4edifWKJXSDxwHcs,1300
1410,,0EYOdF5FCkgOJJla8DI2Md,1305
1411,,6wqJeItl3Vc3az4ZicSQAB,1306
1412,,7caj6X6NMX3tlhWnu1du6V,1311
1413,,7caj6X6NMX3tlhWnu1du6V,1316
1414,,05V0EUXnGRfV940BTV30Xa,1326
1415,,2Xzwy48kdZBWGo2lTc8fVn,1326
1416,,2g37h9JTMtrhnfcNLA3OS6,1326
1417,,3kfv7UwooO8rulCxDfZyxf,1326
1418,,3stuliHpnexsTj6uXFJ5iI,1326
1419,,7Mk8wKsRMWsHtWAqAmIX5L,1326
1420,,0HGpVO2aqh9Dadfs90S1mP,1327
1421,,18q0I5Mz5TbxMf4cWSKql9,1329
1422,,5DBOBP2zmNUXSOzb7Syywd,1339
1423,,2mrgYbsGeUslJTKWEJB2Ch,1353
1424,,3425OMM9bb64VMNXXldLvU,1368
1425,,4cj43JzCAg1cHFvHy5TJuW,1368
1426,,3425OMM9bb64VMNXXldLvU,1369
1427,,4cj43JzCAg1cHFvHy5TJuW,1369
1428,,3Mfv3VJOhczw1V3zVcQR1P,1371
1429,,2SvmLf1WGMevA1POgmsE1j,1373
1430,,1uuuDoJo0tH9cUJQ1UPxwB,1375
1431,,03vseCqtvVm0uw2oagRzd2,1395
1432,,11JjtOYafoXmTiD1NDdF0l,1395
1433,,152vVEXwvqA107UFPqb3gG,1395
1434,,1Mut1YA6ZxKZ7F6MKsMSQu,1395
1435,,2J3JETBGdQdjCOzIRmoeWc,1395
1436,,3DcxbqU1IrkTkESSsipM3m,1395
1437,,3ZZylGjSiEbOuBe34oYTDQ,1395
1438,,6IpdXlQF0cqHk7a8P5wGwE,1395
1439,,6iO9zQyoHPm0fnBM66LlwA,1395
1440,,7CHi4DtfK4heMlQaudCuHK,1395
1441,,1jfW9Ro29uuPlAUfnOqTVw,1397
1442,,4nBqoYvDFhmRqZgBuwRAOi,1397
1443,,7gb8Psi5Mf6w78jvnAxh5F,1397
1444,,5FPnjikbwlDMULCCCa6ZCJ,1399
1445,,0jGVEPscW8KmqktoHqv2Pa,1401
1446,,3le4ECmJTUNXYLsGjQYSXi,1401
1447,,3zMiWxjsnyByaxmPm7Irlf,1401
1448,,504BrFbtkCK5GG8U0wb2qb,1401
1449,,5x1RPNP8Uydtz23MR0T2UG,1401
1450,,6UNwFoIOo6SPYAP6pBRF2h,1401
1451,,7vLIj2GVAeYrohv8p0JjF0,1401
1452,,7zkLpY72g6lKQbiHDqri1S,1401
1453,,5FPnjikbwlDMULCCCa6ZCJ,1402
1454,,09wrW4mdaoBrOFY6KSR94h,1403
1455,,10P1Cy36hugYDFTZPCE9Bk,1403
1456,,1HXy5I3HTWq8OvxCn0z7G7,1403
1457,,1T575AhHueYinKSDflEsGK,1403
1458,,1YF2iUHdWnbO3MWI7z5aQf,1403
1459,,1lFHaHvZeLf6XrOqX6iLlS,1403
1460,,2EKxmYmUdAVXlaHCnnW13o,1403
1461,,2dEgwtRjYl6TJkIwjRwn6z,1403
1462,,374kqY6VFcdZYtN9FCxJxG,1403
1463,,3XcV8CIZVzH2b5hiche9d6,1403
1464,,3m4Hf0cD3BCKCT9PD0QAxO,1403
1465,,3moGFWSHotNepfDtuonGyG,1403
1466,,3v5cS4gKxpJqxUu4wz3DvG,1403
1467,,4E2sMWXzxK3uYJerGbeUfp,1403
1468,,4Srslh9EEeiJupAPAVGuMx,1403
1469,,4ejQlM2w2X2AJqWYcMyNVm,1403
1470,,51mkxlKoGL1bAj8uR2gE7d,1403
1471,,5M5IB1cNzJqbWFEUK4a1MD,1403
1472,,5nnfso5MO99iNnxvNBR5Bs,1403
1473,,6ECA4muVp3hMB6jSYQNohb,1403
1474,,6p8uRRGziFLcA3QDvWxEPM,1403
1475,,6w2q9iV3oJAjcN8cPKNT4a,1403
1476,,6zyDXm2DMaWbxguJpWqudR,1403
1477,,7Ewz6bJ97vUqk5HdkvguFQ,1403
1478,,7kt1SqYH3VbBXv6OCwZdQY,1403
1479,,1jfW9Ro29uuPlAUfnOqTVw,1404
1480,,4nBqoYvDFhmRqZgBuwRAOi,1404
1481,,7gb8Psi5Mf6w78jvnAxh5F,1404
1482,,2CgQ5eYlfzPzuh1OKWaJuB,1408
1483,,4faDlXyZMSxEuxBdd5gDIz,1408
1484,,5oxioZhKHdASa1PZM65kYT,1408
1485,,0Cv7pfVZT1KjaqpylUsYQH,1412
1486,,3vTI0IjMJnEFS20GbwqjxH,1412
1487,,5f1qCD8JhSU1frlTwk6hHW,1412
1488,,1ugRmaf5TDDf1fO3hFSIs1,1413
1489,,0Cv7pfVZT1KjaqpylUsYQH,1416
1490,,3vTI0IjMJnEFS20GbwqjxH,1416
1491,,5f1qCD8JhSU1frlTwk6hHW,1416
1492,,6nTiIhLmQ3FWhvrGafw2zj,1417
1493,,3XVBdLihbNbxUwZosxcGuJ,1419
1494,,0t9il3sTezdVNFtyItCGsX,1420
1495,,2MgfxFG6RBfW4ivhwFtYoi,1420
1496,,66WHHa2c6evCPVBvlblI2D,1426
1497,,7hN5TKSdRb56uytwIpcUES,1427
1498,,0RHetNbRYJPNqhXvPnTheK,1434
1499,,0yccHAlypw9zM9Pf33lLjd,1440
1500,,2RgwqyqQLRJUEvq0eFm4KU,1440
1501,,5B1fUGBm5LF3V9UlAYpLpf,1449
1502,,39Djd2DKnXaXwVGL6HhUWx,1452
1503,,04tv9ewp0KMC5ijweE1GmS,1466
1504,,1aJIyOZ67KgyysvKYpCq1j,1466
1505,,3h9vGRu0ZNUGu4vLmmQ1aO,1466
1506,,5CUGpOsAYbD6ENpCcsNCt8,1466
1507,,7dzWg0Fw3UzG8XBUMaouw5,1466
1508,,7i8Kv9xDbADYpa8RhQUpGO,1466
1509,,4ZoBC5MhSEzuknIgAkBaoT,1472
1510,,0cmwFz7G4l7bE6L8x3IqWG,1480
1511,,2FEry3x8gDr7UJzH69m8q9,1480
1512,,31KNUC2lCIPdEeR9GSppuG,1480
1513,,3XZP3HTjGubkTFbGTgQC6O,1480
1514,,3Y92KuhfETiU7BaAQyVgyi,1480
1515,,0Cv7pfVZT1KjaqpylUsYQH,1502
1516,,3vTI0IjMJnEFS20GbwqjxH,1502
1517,,5f1qCD8JhSU1frlTwk6hHW,1502
1518,,17xAiso6mNWpcNQ82JOsAa,1504
1519,,1rOmy0BEdNZfwR3UKomdWf,1504
1520,,2AiaI6KaPOJofH97x3XvV8,1508
1521,,2D2mkrVLZA1OYCCZfbH0ik,1508
1522,,2QhzxlVT9M0zUl9Q2jsc8O,1508
1523,,2WZHRfGs61DKNfmYzM4WIm,1508
1524,,3YUVkJ58QEamAtk7LOrxVP,1508
1525,,3cf8teQ3FB4dDgMmVXd2R7,1508
1526,,3yZuIZOZCBImbR0SKTkj7S,1508
1527,,3yj6Hc5nO7t88CUAss0tHH,1508
1528,,49aoOZzUdoUoMBbfG0KEJw,1508
1529,,4ajF5UznaEpfHFXv64AQ7T,1508
1530,,508ZgXsy4S2BujWN6dJybW,1508
1531,,5TVirkSwFEXF1nLJEebe2I,1508
1532,,5s5RWM20nO50Ixe2et4uNu,1508
1533,,62wBAurjQB8yPNEpcjtvGJ,1508
1534,,6mzF8HvHdVrzJNd8M1uFCS,1508
1535,,7MDtE1tjuPZAro0aPYRql4,1508
1536,,5ruT2dWSHtML4esT7doTzt,1509
1537,,71lFFVaT9SLEnOAYjQSPsc,1514
1538,,2OIpA70bwSLiTAEWY4aWwG,1517
1539,,2QPW157Ms76KiW8rByD73h,1517
1540,,2dEjGfMHtd0LxYIDrfnmHT,1517
1541,,2jc5kcoJWGFJbW2dnjweIp,1517
1542,,38qKPWcyAn2oOK4qHHC4q9,1517
1543,,5aGkIyzLVYGuLIHkxpNAFF,1517
1544,,5n0CTysih20NYdT2S0Wpe8,1517
1545,,7JO9xpBP2uwgMMINJkc43y,1517
1546,,7hXVlVoYvSUMwz8XuXfK58,1517
1547,,1NoGgCGfH2Kg4p8DvWaFca,1518
1548,,651aMl2jYthoJyI9WvNKo4,1518
1549,,0Bhf80gwbCronwcRHW8EZF,1520
1550,,0COqiPhxzoWICwFCS4eZcp,1520
1551,,0clS0Pwyo2JDfnZIGK2GvW,1520
1552,,10UmwJAOxFM9XdTp6stN1i,1520
1553,,1ko2iL09yVsV57V1Z616KP,1520
1554,,24TdORdiwpuE1EH7fh1fNQ,1520
1555,,4Ql5Q06HoJeQmpIBl9TngL,1520
1556,,4XbMaF3YFmdTmzmW3g9U8x,1520
1557,,5SqrY9AWeRXqwgLCnLO2A0,1520
1558,,5cOdPnKDyhdFnB6X3V3JkK,1520
1559,,7nW4aS5AeIP0jfoY8ZvlsL,1520
1560,,5JAnXx5BBES4FEf4d4t4CC,1521
1561,,3dPQuX8Gs42Y7b454ybpMR,1523
1562,,3vt0SQeafzXjdTYCZKf6oJ,1523
1563,,4SCbD68sf3dBfaE2X8uDSP,1523
1564,,3VZ5xkZfUjdW7HVbduEdCs,1524
1565,,60iHyQYixwVazsifgD9yNq,1524
1566,,65sql5o05skwJ6frSq4exl,1524
1567,,2Tg4cPLU3XcBOWQjtpMAAk,1534
1568,,6ynAnlAUh045UlljCR08nd,1534
1569,,04Q5xTS6JKv4zqTbTq92Fa,1535
1570,,04Q5xTS6JKv4zqTbTq92Fa,1538
1571,,3GmgxjJpkSamedNinjO3rB,1540
1572,,6T3sv3t18ship4wjgtXKFs,1544
1573,,5lxpBuanJ9xFsB7Yv6RNuH,1547
1574,,33DhPKcRaVOemvkI5Db3lQ,1551
1575,,7LmSHOk78FKRQIP6IS6uxa,1551
1576,,7udnV9JWzRV2m2LWE5GsjW,1551
1577,,1pOcxsvtnWjzTzBI0hRSlP,1557
1578,,2VDkVkx5wDtwbsT07p69so,1557
1579,,34QvYHrNM1GBTGAwtGAyQ2,1557
1580,,2plJHpNYOmZUCcWieMc3FN,1558
1581,,4eLbYxBsc6ErmNtaZxhf2A,1558
1582,,0V7k2JgK1H4m0rTe8SoFg1,1559
1583,,3ESSGgWzRf1xvP7G5hHMhB,1559
1584,,3VdTkrOXjoKe4nutykkoz1,1559
1585,,4OQq1bcP12GQQXJNupxqfR,1559
1586,,4hZCKKgXe30ovwxQK5vcC7,1559
1587,,5e2l2ZAMwHmrkdM4Z6NhAR,1559
1588,,6IRxsf4hUTLzVeXb8PhiGs,1559
1589,,6qk3jI8bKCgURI3h0d8zBZ,1559
1590,,7EUSByOz1UUx78lLDxfxRQ,1559
1591,,1Omx6NSsJxBUghMsWr7EZB,1568
1592,,2WlYhIcm75hGbZLhixuVlb,1570
1593,,4w6PEs8WP6Uat3lQsjL5Qs,1570
1594,,3X743fO7cwXAugb1zYVNjG,1580
1595,,3ZykTVwx06JeQVVxUpiqxa,1581
1596,,5BKKy9fIJL5uM9fz1SnqyP,1581
1597,,4NlYDU9c38dhqf1pnOqZsA,1587
1598,,27tX58NOpv1YKQ0abW7EPy,1607
1599,,28cnXtME493VX9NOw9cIUh,1607
1600,,4ugBXQVxTzKLmdCRL7yRRa,1607
1601,,09k2CzqdF7nOqqfCuvGqqd,1608
1602,,0iHjqIQdw2IMhD5j23gci7,1608
1603,,0kzmBBR1Jjx5zBZKx9lsJr,1608
1604,,3SWqGa1J0M7hSBUDM0KePD,1608
1605,,1zNXF2svmdlNxfS5XeNUgr,1609
1606,,2uHHH7iJjQDhoFKfWbFjo3,1609
1607,,7uki3SHvd09GpX4Fbq95Ui,1609
1608,,3QQjfFpoCa8qIDXfg8DaBQ,1610
1609,,6jGnykaS6TkWp15utXSAeI,1610
1610,,1zNXF2svmdlNxfS5XeNUgr,1611
1611,,2uHHH7iJjQDhoFKfWbFjo3,1611
1612,,7uki3SHvd09GpX4Fbq95Ui,1611
1613,,1zNXF2svmdlNxfS5XeNUgr,1613
1614,,2uHHH7iJjQDhoFKfWbFjo3,1613
1615,,7uki3SHvd09GpX4Fbq95Ui,1613
