nominee_id,name,winner,grammy_event_id
1930,blues singer,1,1567
1931,let's roll,1,1568
1932,wildwood flower,1,1569
1933,the wind,1,1570
1934,flying free,1,1571
1935,dutty rock,1,1572
1936,sacred tibetan chant,1,1573
1937,voz d'amor,1,1574
1938,let's polka 'round,1,1575
1939,bon appetit,1,1576
1940,prokofiev peter and the wolfbeintus wolf tracks,1,1577
1941,lies and the lying liars who tell them a fair and balanced look at the right al franken,1,1578
1942,poodle hat,1,1579
1943,gypsy,1,1580
1944,chicago,1,1581
1945,the lord of the rings - the two towers,1,1582
1946,a mighty wind from a mighty wind,1,1583
1947,sacajawea,1,1584
1948,timbuktu,1,1585
1949,woodstock,1,1586
1950,evolve,1,1587
1951,the complete jack johnson sessions,1,1588
1952,martin scorsese presents the blues a musical journey,1,1589
1953,martin scorsese presents the blues a musical journey,1,1590
1954,hail to the thief,1,1591
1955,the neptunes,1,1592
1956,crazy in love maurice's soul mix,1,1593
1957,obrigado brazil,1,1594
1958,steven epstein,1,1595
1959,mahler symphony no 3 kindertotenlieder,1,1596
1960,mahler symphony no 3,1,1597
1961,janacek jenufa,1,1598
1962,sibelius cantatas,1,1599
1963,britten violin concertowalton viola concerto,1,1600
1964,haydn piano sonatas nos 29 31 34 35 49,1,1601
1965,berg lyric suite,1,1602
1966,chavez suite for double quartet,1,1603
1967,schubert lieder with orchestra,1,1604
1968,argento casa guidi,1,1605
1969,obrigado brazil,1,1606
1970,hurt,1,1607
1971,legend,1,1608
1972,don't know why,1,1609
1973,come away with me,1,1610
1974,don't know why,1,1611
1975,norah jones,1,1612
1976,don't know why,1,1613
1977,your body is a wonderland,1,1614
1978,hey baby,1,1615
1979,the game of love,1,1616
1980,auld lang syne,1,1617
1981,just chillin',1,1618
1982,come away with me,1,1619
1983,days go by,1,1620
1984,playin' with my friends - bennett sings the blues,1,1621
1985,steve mcqueen,1,1622
1986,the rising,1,1623
1987,in my place,1,1624
1988,all my life,1,1625
1989,here to stay,1,1626
1990,approaching pavonis mons by balloon utopia planitia,1,1627
1991,the rising,1,1628
1992,the rising,1,1629
1993,a rush of blood to the head,1,1630
1994,he think i don't know,1,1631
1995,u don't have to call,1,1632
1996,love's in need of love today,1,1633
1997,what's going on,1,1634
1998,little things,1,1635
1999,love of my life an ode to hip hop,1,1636
2000,voyage to india,1,1637
2001,ashanti,1,1638
2002,scream aka itchin',1,1639
2003,hot in herre,1,1640
2004,the whole world,1,1641
2005,dilemma,1,1642
2006,the eminem show,1,1643
2007,cry,1,1644
2008,give my love to rose,1,1645
2009,long time gone,1,1646
2010,mendocino county line,1,1647
2011,lil' jack slade,1,1648
2012,where were you when the world stopped turning,1,1649
2013,home,1,1650
2014,lost in the lonesome pines,1,1651
2015,acoustic garden,1,1652
2016,speaking of now,1,1653
2017,live in paris,1,1654
2018,my ship,1,1655
2019,directions in music,1,1656
2020,what goes around,1,1657
2021,the gathering,1,1658
2022,come together,1,1659
2023,the eleventh hour,1,1660
2024,we called him mr gospel music - the james blackwood tribute album,1,1661
2025,higher ground,1,1662
2026,sidebars,1,1663
2027,be glad,1,1664
2028,caraluna,1,1665
2029,revolucion de amor,1,1666
2030,el arte del sabor,1,1667
2031,la negra tiene tumbao,1,1668
2032,latino,1,1669
2033,lo dijo el corazon,1,1670
2034,acuerdate,1,1671
2035,a christmas celebration of hope,1,1672
2036,don't give up on me,1,1673
2037,legacy,1,1674
2038,this side,1,1675
2039,beneath the raven moon,1,1676
2040,jamaican et,1,1677
2041,mundo,1,1678
2042,top of the world,1,1679
2043,monsters inc - scream factory favorites,1,1680
2044,there was an old lady who swallowed a fly,1,1681
2045,a song flung up to heaven,1,1682
2046,robin williams - live 2002,1,1683
2047,hairspray,1,1684
2048,standing in the shadows of motown,1,1685
2049,the lord of the rings - the fellowship of the ring,1,1686
2050,if i didn't have you from monsters inc,1,1687
2051,six feet under title theme,1,1688
2052,six feet under title theme,1,1689
2053,mean old man,1,1690
2054,home,1,1691
2055,screamin' and hollerin' the blues - the worlds of charley patton,1,1692
2056,screamin' and hollerin' the blues - the worlds of charley patton,1,1693
2057,screamin' and hollerin' the blues - the worlds of charley patton,1,1694
2058,come away with me,1,1695
2059,arif mardin,1,1696
2060,hella good roger sanchez remix main,1,1697
2061,vaughan williams a sea symphony sym no 1,1,1698
2062,robert woods,1,1699
2063,vaughan williams a sea symphony sym no 1,1,1700
2064,mahler symphony no 6,1,1701
2065,wagner tannhauser,1,1702
2066,vaughan williams a sea symphony sym no 1,1,1703
2067,brahmsstravinsky violin concertos,1,1704
2068,chopin etudes op 10 op 25,1,1705
2069,beethoven string quartets razumovsky op 59 1-3 harp op 74,1,1706
2070,tavener lamentations praises,1,1707
2071,bel canto - bellini donizetti rossini,1,1708
2072,tavener lamentations praises,1,1709
2073,previn conducts korngold - the sea hawk captain blood etc,1,1710
2074,without me,1,1711
2075,westway to the world,1,1712
2076,walk on,1,1713
2077,o brother where art thou - soundtrack,1,1714
2078,fallin',1,1715
2079,alicia keys,1,1716
2080,i'm like a bird,1,1717
2081,don't let me be lonely tonight,1,1718
2082,stuck in a moment you can't get out of,1,1719
2083,lady marmalade,1,1720
2084,reptile,1,1721
2085,all for you,1,1722
2086,no substitutions - live in osaka,1,1723
2087,lovers rock,1,1724
2088,songs i heard,1,1725
2089,get right with god,1,1726
2090,dig in,1,1727
2091,elevation,1,1728
2092,crawling,1,1729
2093,schism,1,1730
2094,dirty mind,1,1731
2095,drops of jupiter,1,1732
2096,all that you can't leave behind,1,1733
2097,parachutes,1,1734
2098,fallin',1,1735
2099,u remind me,1,1736
2100,survivor,1,1737
2101,fallin',1,1738
2102,songs in a minor,1,1739
2103,at last,1,1740
2104,get ur freak on,1,1741
2105,ms jackson,1,1742
2106,let me blow ya mind,1,1743
2107,stankonia,1,1744
2108,shine,1,1745
2109,o death,1,1746
2110,the lucky one,1,1747
2111,i am a man of constant sorrow,1,1748
2112,foggy mountain breakdown,1,1749
2113,the lucky one,1,1750
2114,timeless - hank williams tribute,1,1751
2115,new favorite,1,1752
2116,a day without rain,1,1753
2117,m2,1,1754
2118,the calling,1,1755
2119,chan's song,1,1756
2120,this is what i do,1,1757
2121,homage to count basie,1,1758
2122,nocturne,1,1759
2123,solo,1,1760
2124,cece winans,1,1761
2125,bill gloria gaither present a billy graham music homecoming,1,1762
2126,spirit of the century,1,1763
2127,the experience,1,1764
2128,love is live,1,1765
2129,la musica de baldemar huerta,1,1766
2130,embrace the chaos,1,1767
2131,dejame entrar,1,1768
2132,encore,1,1769
2133,yo por ti,1,1770
2134,en vivoel hombre y su musica,1,1771
2135,nadie como tu,1,1772
2136,do you get the blues,1,1773
2137,nothing personal,1,1774
2138,down from the mountain,1,1775
2139,love and theft,1,1776
2140,bless the people - harmonized peyote songs,1,1777
2141,halfway tree,1,1778
2142,full circle - carnegie hall 2000,1,1779
2143,gone polka,1,1780
2144,elmo and the orchestra,1,1781
2145,mama don't allow,1,1782
2146,q - the autobiography of quincy jones,1,1783
2147,napalm sillyputty,1,1784
2148,the producers,1,1785
2149,o brother where art thou,1,1786
2150,crouching tiger hidden dragon,1,1787
2151,boss of me from malcolm in the middle,1,1788
2152,cast away - end credits,1,1789
2153,claude debussy doctor gradus ad parnassum from children's corner,1,1790
2154,drops of jupiter,1,1791
2155,amnesiac - special limited edition,1,1792
2156,brain in a box - the science fiction collection,1,1793
2157,richard pryorand it's deep too - the complete warner bros recordings 1968-1992,1,1794
2158,arhoolie records 40th anniversary collection - 1960-2000 the journey of chris strachwitz,1,1794
2159,lady day - the complete billie holiday on columbia 1933-1944,1,1795
2160,the look of love,1,1796
2161,t bone burnett,1,1797
2162,thank you deep dish vocal remix,1,1798
2163,bernstein arr brohn corigliano west side story suite lonely town make our garden grow etc,1,1799
2164,manfred eicher,1,1800
2165,berlioz les troyens,1,1801
2166,boulez conducts varese - ameriques arcana deserts ionisation,1,1802
2167,berlioz les troyens,1,1803
2168,bach st matthew passion,1,1804
2169,strauss wind concertos - horn concerto oboe concerto,1,1805
2170,britten cello suites 1-3,1,1806
2171,haydn the complete string quartets,1,1807
2172,after mozart - raskatov silvestrov schnittke,1,1808
2173,dreams fables - gluck italian arias tremo fra' dubbi miei di questa cetra in seno,1,1809
2174,rouse concert de gaudi for guitar orchestra,1,1810
2175,perpetual motion - scarlatti bach debussy chopin,1,1811
2176,weapon of choice,1,1812
2177,recording the producers - a musical romp with mel brooks,1,1813
2178,beautiful day,1,1814
2179,two against nature,1,1815
2180,beautiful day,1,1816
2181,shelby lynne,1,1817
2182,i try,1,1818
2183,she walks this earth soberana rosa,1,1819
2184,cousin dupree,1,1820
2185,is you is or is you ain't my baby,1,1821
2186,caravan,1,1822
2187,who let the dogs out,1,1823
2188,symphony no 1,1,1824
2189,two against nature,1,1825
2190,both sides now,1,1826
2191,there goes the neighborhood,1,1827
2192,again,1,1828
2193,beautiful day,1,1829
2194,guerrilla radio,1,1830
2195,elite,1,1831
2196,the call of ktulu,1,1832
2197,with arms wide open,1,1833
2198,there is nothing left to lose,1,1834
2199,kid a,1,1835
2200,he wasn't man enough,1,1836
2201,untitled how does it feel,1,1837
2202,say my name,1,1838
2203,say my name,1,1839
2204,voodoo,1,1840
2205,ear-resistible,1,1841
2206,the real slim shady,1,1842
2207,forgot about dre,1,1843
2208,the marshall mathers lp,1,1844
2209,breathe,1,1845
2210,solitary man,1,1846
2211,cherokee maiden,1,1847
2212,let's make love,1,1848
2213,leaving cottondale,1,1849
2214,i hope you dance,1,1850
2215,breathe,1,1851
2216,the grass is blue,1,1852
2217,thinking of you,1,1853
2218,outbound,1,1854
2219,in the moment - live in concert,1,1855
2220,go get it,1,1856
2221,contemporary jazz,1,1857
2222,52nd street themes,1,1858
2223,live at the village vanguard,1,1859
2224,double take,1,1860
2225,if i left the zoo,1,1861
2226,soldier of the cross,1,1862
2227,you can make it,1,1863
2228,thankful,1,1864
2229,live - god is working,1,1865
2230,shakira - mtv unplugged,1,1866
2231,uno,1,1867
2232,alma caribena,1,1868
2233,masterpieceobra maestra,1,1869
2234,olga viva viva olga,1,1870
2235,por una mujer bonita,1,1871
2236,que es musica tejana,1,1872
2237,riding with the king,1,1873
2238,shoutin' in key,1,1874
2239,public domain - songs from the wild land,1,1875
2240,red dirt girl,1,1876
2241,gathering of nations pow wow,1,1877
2242,art and life,1,1878
2243,joao voz e violao,1,1879
2244,touched by a polka,1,1880
2245,woody's roundup featuring riders in the sky,1,1881
2246,harry potter and the goblet of fire,1,1882
2247,the measure of a man,1,1883
2248,braindroppings,1,1884
2249,elton john tim rice's aida,1,1885
2250,almost famous,1,1886
2251,american beauty,1,1887
2252,when she loved me from toy story 2,1,1888
2253,theme from angela's ashes,1,1889
2254,spain for sextet orchestra,1,1890
2255,both sides now,1,1891
2256,music,1,1892
2257,miles davis john coltrane - the complete columbia recordings 1955-1961,1,1893
2258,miles davis john coltrane - the complete columbia recordings 1955-1961,1,1894
2259,louis armstrong - the complete hot five hot seven recordings,1,1895
2260,two against nature,1,1896
2261,dr dre,1,1897
2262,dvorak requiem op 89 sym no 9 op 95 from the new world,1,1898
2263,steven epstein,1,1899
2264,shostakovich the string quartets,1,1900
2265,mahler sym no 10,1,1901
2266,busoni doktor faust,1,1902
2267,penderecki credo,1,1903
2268,maw violin concerto,1,1904
2269,dreams of a world - works of lauro ruiz-pipo duarte,1,1905
2270,shostakovich the string quartets,1,1906
2271,shadow dances - stravinsky miniatures tango suite no 1 octet,1,1907
2272,the vivaldi album - dell'aura al sussurrar alma oppressa,1,1908
2273,crumb star-child,1,1909
2274,appalachian journey,1,1910
2275,learn to fly,1,1911
2276,gimme some truth - the making of john lennon's imagine album,1,1912
2277,smooth,1,1913
2278,supernatural,1,1914
2279,smooth,1,1915
2280,christina aguilera,1,1916
2281,i will remember you,1,1917
2282,brand new day,1,1918
2283,maria maria,1,1919
2284,smooth,1,1920
2285,el farol,1,1921
2286,believe,1,1922
2287,brand new day,1,1923
2288,bennett sings ellington - hot cool,1,1924
2289,sweet child o' mine,1,1925
2290,american woman,1,1926
2291,put your lights on,1,1927
2292,whiskey in the jar,1,1928
2293,iron man,1,1929
2294,the calling,1,1930
2295,scar tissue,1,1931
2296,supernatural,1,1932
2297,mutations,1,1933
2298,it's not right but it's okay,1,1934
2299,staying power,1,1935
2300,no scrubs,1,1936
2301,no scrubs,1,1937
2302,fanmail,1,1938
2303,staying power,1,1939
2304,my name is,1,1940
2305,you got me,1,1941
2306,the slim shady lp,1,1942
2307,man i feel like a woman,1,1943
2308,choices,1,1944
2309,ready to run,1,1945
2310,after the gold rush,1,1946
2311,bob's breakdowns,1,1947
2312,come on over,1,1948
2313,fly,1,1949
2314,ancient tones,1,1950
2315,celtic solstice,1,1951
2316,inside,1,1952
2317,when i look in your eyes,1,1953
2318,in walked wayne,1,1954
2319,like minds,1,1955
2320,serendipity 18,1,1956
2321,latin soul,1,1957
2322,pray,1,1958
2323,speechless,1,1959
2324,kennedy center homecoming,1,1960
2325,christmas with shirley caesar,1,1961
2326,mountain highvalley low,1,1962
2327,high and lifted up,1,1963
2328,tiempos,1,1964
2329,resurrection,1,1965
2330,mambo birdland,1,1966
2331,llegovan van - van van is here,1,1967
2332,pintame,1,1968
2333,100 anos de mariachi,1,1969
2334,por eso te amo,1,1970
2335,blues on the bayou,1,1971
2336,take your shoes off,1,1972
2337,press on,1,1973
2338,mule variations,1,1974
2339,calling rastafari,1,1975
2340,livro,1,1976
2341,polkasonic,1,1977
2342,the adventures of elmo in grouchland,1,1978
2343,listen to the storyteller,1,1979
2344,the autobiography of martin luther king jr,1,1980
2345,bigger and blacker,1,1981
2346,annie get your gun,1,1982
2347,tarzan,1,1983
2348,a bug's life,1,1984
2349,beautiful stranger from austin powers - the spy who shagged me,1,1985
2350,joyful noise suite,1,1986
2351,chelsea bridge,1,1987
2352,lonely town,1,1988
2353,ride with bob,1,1989
2354,miles davis - the complete bitches brew sessions,1,1990
2355,john coltrane - the classic quartet complete impulse studio recordings,1,1991
2356,the duke ellington centennial edition - the complete rca victor recordings 1927-1973,1,1992
2357,when i look in your eyes,1,1993
2358,walter afanasieff,1,1994
2359,stravinsky firebird the rite of spring persephone,1,1995
2360,adam abeshouse,1,1996
2361,stravinsky firebird the rite of spring persephone,1,1997
2362,stravinsky firebird the rite of spring persephone,1,1998
2363,stravinsky the rake's progress,1,1999
2364,britten war requiem,1,2000
2365,prokofiev piano concertos nos 1 3bartok piano concerto no 3,1,2001
2366,shostakovich 24 preludes fugues op 87,1,2002
2367,beethoven the violin sonatas nos 1-3 op 12 nos 1-3 op 30 spring sonata,1,2003
2368,colors of love - works of thomas stucky tavener rands,1,2004
2369,mahler des knaben wunderhorn,1,2005
2370,boulez repons,1,2006
2371,schickele hornsmoke piano concerto no 2 in f major ole brass calendar hornsmoke - a horse opera,1,2007
2372,freak on a leash,1,2008
2373,band of gypsys - live at fillmore east,1,2009
2374,my heart will go on love theme from titanic,1,2010
2375,the miseducation of lauryn hill,1,2011
2376,my heart will go on love theme from titanic,1,2012
2377,lauryn hill,1,2013
2378,my heart will go on love theme from titanic,1,2014
2379,my father's eyes,1,2015
2380,jump jive an' wail,1,2016
2381,i still have that other girl,1,2017
2382,sleepwalk,1,2018
2383,ray of light,1,2019
2384,ray of light,1,2020
2385,live at carnegie hall - the 50th anniversary concert,1,2021
2386,uninvited,1,2022
2387,fly away,1,2023
2388,pink,1,2024
2389,most high,1,2025
2390,better than you,1,2026
2391,the roots of coincidence,1,2027
2392,uninvited,1,2028
2393,the globe sessions,1,2029
2394,hello nasty,1,2030
2395,doo wop that thing,1,2031
2396,st louis blues,1,2032
2397,the boy is mine,1,2033
2398,doo wop that thing,1,2034
2399,the miseducation of lauryn hill,1,2035
2400,live - one night only,1,2036
2401,gettin' jiggy wit it,1,2037
2402,intergalactic,1,2038
2403,vol 2hard knock life,1,2039
2404,you're still the one,1,2040
2405,if you ever have forever in mind,1,2041
2406,there's your trouble,1,2042
2407,same old train,1,2043
2408,a soldier's joy,1,2044
2409,you're still the one,1,2045
2410,wide open spaces,1,2046
2411,bluegrass rules,1,2047
2412,landmarks,1,2048
2413,imaginary day,1,2049
2414,i remember miles,1,2050
2415,rhumbata,1,2051
2416,gershwin's world,1,2052
2417,count plays duke,1,2053
2418,hot house,1,2054
2419,you are there,1,2055
2420,this is my song,1,2056
2421,the apostle - soundtrack,1,2057
2422,he leadeth me,1,2058
2423,the nu nation project,1,2059
2424,reflections,1,2060
2425,vuelve,1,2061
2426,suenos liquidos,1,2062
2427,contra la corriente,1,2063
2428,los super seven,1,2064
2429,said and done,1,2065
2430,any place i'm going,1,2066
2431,slow down,1,2067
2432,long journey home,1,2068
2433,car wheels on a gravel road,1,2069
2434,friends,1,2070
2435,quanta live,1,2071
2436,dance with me,1,2072
2437,elmopalooza,1,2073
2438,the children's shakespeare,1,2074
2439,still me,1,2075
2440,the 2000 year old man in the year 2000,1,2076
2441,the lion king,1,2077
2442,almost 12,1,2078
2443,saving private ryan,1,2079
2444,my heart will go on love theme from titanic,1,2080
2445,waltz for debby,1,2081
2446,st louis blues,1,2082
2447,ray of light,1,2083
2448,the complete hank williams,1,2084
2449,miles davis quintet 1965-1968,1,2085
2450,the complete hank williams,1,2086
2451,the globe sessions,1,2087
2452,rob cavallo,1,2088
2453,barber prayers of kierkegaardvaughan williams dona nobis pacembartok cantata profana,1,2089
2454,steven epstein,1,2090
2455,barber prayers of kierkegaardvaughan williams dona nobis pacembartok cantata profana,1,2091
2456,mahler symphony no 9,1,2092
2457,bartok bluebeard's castle,1,2093
2458,barber prayers of kierkegaardvaughan williams dona nobis pacembartok cantata profana,1,2094
2459,penderecki violin concerto no 2 metamorphosen,1,2095
2460,bach english suites nos 1 3 6,1,2096
2461,american scenes - works of copland previn barber gershwin,1,2097
2462,reich music for 18 musicians,1,2098
2463,the beautiful voice - works of charpentier gounod massenet flotow,1,2099
2464,penderecki violin concerto no 2 metamorphosen,1,2100
2465,soul of the tango - the music of astor piazzolla,1,2101
2466,ray of light,1,2102
2467,american masters - lou reed rock and roll heart,1,2103
2468,sunny came home,1,2104
2469,time out of mind,1,2105
2470,sunny came home,1,2106
2471,paula cole,1,2107
2472,building a mystery,1,2108
2473,candle in the wind 1997,1,2109
2474,virtual insanity,1,2110
2475,don't look back,1,2111
2476,last dance,1,2112
2477,carry on,1,2113
2478,hourglass,1,2114
2479,tony bennett on holiday,1,2115
2480,criminal,1,2116
2481,cold irons bound,1,2117
2482,one headlight,1,2118
2483,the end is the beginning is the end,1,2119
2484,aenema,1,2120
2485,block rockin' beats,1,2121
2486,one headlight,1,2122
2487,blue moon swamp,1,2123
2488,ok computer,1,2124
2489,on on,1,2125
2490,i believe i can fly,1,2126
2491,no diggity,1,2127
2492,i believe i can fly,1,2128
2493,baduizm,1,2129
2494,men in black,1,2130
2495,i'll be missing you,1,2131
2496,no way out,1,2132
2497,how do i live,1,2133
2498,pretty little adriana,1,2134
2499,looking in the eyes of love,1,2135
2500,in another's eyes,1,2136
2501,little liza jane,1,2137
2502,butterfly kisses,1,2138
2503,unchained,1,2139
2504,so long so wrong,1,2140
2505,oracle,1,2141
2506,into the sun,1,2142
2507,dear ella,1,2143
2508,stardust,1,2144
2509,beyond the missouri sky,1,2145
2510,joe henderson big band,1,2146
2511,habana,1,2147
2512,welcome to the freak show - dc talk live in concert,1,2148
2513,much afraid,1,2149
2514,amazing grace 2 - a country salute to gospel,1,2150
2515,i couldn't hear nobody pray,1,2151
2516,brothers,1,2152
2517,god's property from kirk franklin's nu nation,1,2153
2518,romances,1,2154
2519,fabulosos calavera,1,2155
2520,buena vista social club,1,2156
2521,en tus manos,1,2157
2522,don't look back,1,2158
2523,senor blues,1,2159
2524,l'amour ou la folie,1,2160
2525,time out of mind,1,2161
2526,fallen is babylon,1,2162
2527,nascimento,1,2163
2528,living on polka time,1,2164
2529,all aboard,1,2165
2530,winnie-the-pooh,1,2166
2531,charles kuralt's spring,1,2167
2532,roll with the new,1,2168
2533,chicago - the musical,1,2169
2534,aung san suu kyi,1,2170
2535,the english patient,1,2171
2536,i believe i can fly from space jam,1,2172
2537,straight no chaser,1,2173
2538,cotton tail,1,2174
2539,titanic - music as heard on the fateful voyage,1,2175
2540,beg scream and shout - the big ol' box of '60s soul,1,2176
2541,anthology of american folk music - 1997 expanded edition,1,2177
2542,anthology of american folk music - 1997 expanded edition,1,2178
2543,hourglass,1,2179
2544,babyface,1,2180
2545,copland the music of america fanfare for the common man rodeo,1,2181
2546,steven epstein,1,2182
2547,premieres - cello concertos works of danielpour kirchner rouse,1,2183
2548,berlioz symphonie fantastique tristia,1,2184
2549,wagner die meistersinger von nurnberg,1,2185
2550,adams harmoniumrachmaninoff the bells,1,2186
2551,premieres - cello concertos works of danielpour kirchner rouse,1,2187
2552,bach suites for solo cello nos 1-6,1,2188
2553,beethoven the string quartets,1,2189
2554,hindemith kammermusik no 1 with finale 1921 op 24 no 1,1,2190
2555,an italian songbook - works of bellini donizetti rossini,1,2191
2556,adams el dorado,1,2192
2557,got 'till it's gone,1,2193
2558,jagged little pill - live,1,2194
2559,change the world,1,2195
2560,falling into you,1,2196
2561,change the world,1,2197
2562,leann rimes,1,2198
2563,un-break my heart,1,2199
2564,change the world,1,2200
2565,free as a bird,1,2201
2566,when i fall in love,1,2202
2567,the sinister minister,1,2203
2568,falling into you,1,2204
2569,here's to the ladies,1,2205
2570,if it makes you happy,1,2206
2571,where it's at,1,2207
2572,so much to say,1,2208
2573,bullet with butterfly wings,1,2209
2574,tire me,1,2210
2575,srv shuffle,1,2211
2576,give me one reason,1,2212
2577,sheryl crow,1,2213
2578,odelay,1,2214
2579,you're makin' me high,1,2215
2580,your secret love,1,2216
2581,killing me softly with his song,1,2217
2582,exhale shoop shoop,1,2218
2583,words,1,2219
2584,hey lover,1,2220
2585,tha crossroads,1,2221
2586,the score,1,2222
2587,blue,1,2223
2588,worlds apart,1,2224
2589,my maria,1,2225
2590,high lonesome sound,1,2226
2591,jam man,1,2227
2592,blue,1,2228
2593,the road to ensenada,1,2229
2594,true life blues - the songs of bill monroe,1,2230
2595,the memory of trees,1,2231
2596,high life,1,2232
2597,new moon daughter,1,2233
2598,cabin fever,1,2234
2599,tales from the hudson,1,2235
2600,live at manchester craftsmen's guild,1,2236
2601,portraits of cuba,1,2237
2602,jesus freak,1,2238
2603,tribute - the songs of andrae crouch,1,2239
2604,i love to tell the story - 25 timeless hymns,1,2240
2605,face to face,1,2241
2606,whatcha lookin' 4,1,2242
2607,just a word,1,2243
2608,enrique iglesias,1,2244
2609,la rosa de los vientos,1,2245
2610,un millon de rosas,1,2246
2611,deep in the blues,1,2247
2612,just like you,1,2248
2613,pete,1,2249
2614,the ghost of tom joad,1,2250
2615,hall of fame - a tribute to bob marley's 50th anniversary,1,2251
2616,santiago,1,2252
2617,polka all night long,1,2253
2618,dedicated to the one i love,1,2254
2619,stellaluna,1,2255
2620,it takes a village,1,2256
2621,rush limbaugh is a big fat idiot,1,2257
2622,riverdance,1,2258
2623,manhattan island of lights and love,1,2259
2624,independence day,1,2260
2625,because you loved me theme from up close personal,1,2261
2626,an american symphony mr holland's opus,1,2262
2627,when i fall in love,1,2263
2628,ultra-lounge leopard skin sampler,1,2264
2629,the complete columbia studio recordings,1,2265
2630,the complete columbia studio recordings,1,2266
2631,the complete columbia studio recordings,1,2267
2632,q's jook joint,1,2268
2633,babyface,1,2269
2634,copland dance symphony short symphony organ symphony,1,2270
2635,joanna nickrenz,1,2271
2636,corigliano of rage and remembrance,1,2272
2637,prokofiev romeo and juliet scenes from the ballet,1,2273
2638,britten peter grimes,1,2274
2639,walton belshazzar's feast,1,2275
2640,bartok the three piano concertos,1,2276
2641,the romantic master - works of saint-saens handel,1,2277
2642,corigliano string quartet,1,2278
2643,boulez explosante-fixe,1,2279
2644,opera arias - works of mozart wagner borodin,1,2280
2645,corigliano string quartet,1,2281
2646,free as a bird,1,2282
2647,the beatles anthology,1,2283
2648,kiss from a rose,1,2284
2649,jagged little pill,1,2285
2650,kiss from a rose,1,2286
2651,hootie the blowfish,1,2287
2652,no more i love you's,1,2288
2653,kiss from a rose,1,2289
2654,let her cry,1,2290
2655,have i told you lately that i love you,1,2291
2656,mariachi suite,1,2292
2657,turbulent indigo,1,2293
2658,duets ii,1,2294
2659,you oughta know,1,2295
2660,you don't know how it feels,1,2296
2661,run-around,1,2297
2662,spin the black circle,1,2298
2663,happiness in slavery,1,2299
2664,jessica,1,2300
2665,you oughta know,1,2301
2666,jagged little pill,1,2302
2667,mtv unplugged in new york,1,2303
2668,i apologize,1,2304
2669,for your love,1,2305
2670,creep,1,2306
2671,for your love,1,2307
2672,crazysexycool,1,2308
2673,gangsta's paradise,1,2309
2674,i'll be there for youyou're all i need to get by,1,2310
2675,poverty's paradise,1,2311
2676,baby now that i've found you,1,2312
2677,go rest high on that mountain,1,2313
2678,here comes the rain,1,2314
2679,somewhere in the vicinity of the heart,1,2315
2680,hightower,1,2316
2681,go rest high on that mountain,1,2317
2682,the woman in me,1,2318
2683,unleashed,1,2319
2684,forest,1,2320
2685,we live here,1,2321
2686,an evening with lena horne,1,2322
2687,impressions,1,2323
2688,infinity,1,2324
2689,all blues,1,2325
2690,antonio brasileiro,1,2326
2691,lesson of love,1,2327
2692,i'll lead you home,1,2328
2693,amazing grace - a country salute to gospel,1,2329
2694,shirley caesar live - he will come,1,2330
2695,alone in his presence,1,2331
2696,praise him - live,1,2332
2697,amor,1,2333
2698,abriendo puertas,1,2334
2699,flaco jimenez,1,2335
2700,chill out,1,2336
2701,slippin' in,1,2337
2702,south coast,1,2338
2703,wrecking ball,1,2339
2704,boombastic,1,2340
2705,boheme,1,2341
2706,i love to polka,1,2342
2707,sleepy time lullabys,1,2343
2708,prokofiev peter and the wolf,1,2344
2709,phenomenal woman,1,2345
2710,crank calls,1,2346
2711,smokey joe's cafe - the songs of leiber stoller,1,2347
2712,a view from the side,1,2348
2713,crimson tide,1,2349
2714,colors of the wind from pocahontas,1,2350
2715,lament,1,2351
2716,i get a kick out of you,1,2352
2717,turbulent indigo,1,2353
2718,civilization phaze iii,1,2354
2719,the complete staxvolt soul singles vol 3 1972-1975,1,2355
2720,the heifetz collection,1,2356
2721,wildflowers,1,2357
2722,babyface,1,2358
2723,bartok concerto for orchestra kossuth - symphonic poem,1,2359
2724,steven epstein,1,2360
2725,debussy la mer nocturnes jeux,1,2361
2726,debussy la mer,1,2362
2727,berlioz les troyens,1,2363
2728,brahms ein deutsches requiem,1,2364
2729,the american album - works of bernstein barber foss,1,2365
2730,schubert piano sonatas b flat major and a major,1,2366
2731,brahmsbeethovenmozart clarinet trios,1,2367
2732,the echoing air - the music of henry purcell,1,2368
2733,messiaen concert a quatre,1,2369
2734,scream,1,2370
2735,secret world live,1,2371
2736,all i wanna do,1,2372
2737,mtv unplugged,1,2373
2738,streets of philadelphia,1,2374
2739,sheryl crow,1,2375
2740,all i wanna do,1,2376
2741,can you feel the love tonight,1,2377
2742,i swear,1,2378
2743,funny how time slips away,1,2379
2744,cruisin',1,2380
2745,longing in their hearts,1,2381
2746,mtv unplugged,1,2382
2747,come to my window,1,2383
2748,streets of philadelphia,1,2384
2749,crazy,1,2385
2750,black hole sun,1,2386
2751,spoonman,1,2387
2752,marooned,1,2388
2753,streets of philadelphia,1,2389
2754,voodoo lounge,1,2390
2755,dookie,1,2391
2756,breathe again,1,2392
2757,when can i see you,1,2393
2758,i'll make love to you,1,2394
2759,i'll make love to you,1,2395
2760,ii,1,2396
2761,unity,1,2397
2762,none of your business,1,2398
2763,shut up and kiss me,1,2399
2764,when love finds you,1,2400
2765,blues for dixie,1,2401
2766,i fall to pieces,1,2402
2767,young thing,1,2403
